toponym,date,category_id,area_percentage,category,color
Diapaga,1999_04_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,1999_04_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,1999_04_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,1999_04_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,1999_04_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,1999_04_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,1999_04_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,1999_04_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,1999_05_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,1999_05_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,1999_05_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,1999_05_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,1999_05_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,1999_05_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,1999_05_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,1999_05_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,1999_05_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,1999_05_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,1999_05_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,1999_05_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,1999_06_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,1999_06_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,1999_06_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,1999_06_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,1999_06_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,1999_06_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,1999_06_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,1999_06_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,1999_06_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,1999_06_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,1999_06_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,1999_06_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,1999_07_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,1999_07_01,n007,21.4285714285714,A Extremely Wet,#2F5597FF
Kérou,1999_07_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,1999_07_01,n007,2.05479452054794,A Extremely Wet,#2F5597FF
Diapaga,1999_07_01,n007,47.0149253731343,A Extremely Wet,#2F5597FF
Tansarga,1999_07_01,n007,88.2352941176471,A Extremely Wet,#2F5597FF
Bottou,1999_07_01,n007,85.2459016393443,A Extremely Wet,#2F5597FF
Parc W,1999_07_01,n007,75,A Extremely Wet,#2F5597FF
Tamou,1999_07_01,n007,35.3535353535354,A Extremely Wet,#2F5597FF
Kirtachi,1999_07_01,n007,37.8378378378378,A Extremely Wet,#2F5597FF
Falmey,1999_07_01,n007,92.5,A Extremely Wet,#2F5597FF
Karimama,1999_07_01,n007,27.5510204081633,A Extremely Wet,#2F5597FF
Kouandé,1999_08_01,n007,0.934579439252336,A Extremely Wet,#2F5597FF
Péhunco,1999_08_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,1999_08_01,n007,0.78740157480315,A Extremely Wet,#2F5597FF
Banikoara,1999_08_01,n007,30.8219178082192,A Extremely Wet,#2F5597FF
Diapaga,1999_08_01,n007,8.95522388059701,A Extremely Wet,#2F5597FF
Tansarga,1999_08_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,1999_08_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,1999_08_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,1999_08_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,1999_08_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,1999_08_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,1999_08_01,n007,0.510204081632653,A Extremely Wet,#2F5597FF
Kouandé,1999_09_01,n007,80.3738317757009,A Extremely Wet,#2F5597FF
Péhunco,1999_09_01,n007,48.5714285714286,A Extremely Wet,#2F5597FF
Kérou,1999_09_01,n007,100,A Extremely Wet,#2F5597FF
Banikoara,1999_09_01,n007,99.3150684931507,A Extremely Wet,#2F5597FF
Diapaga,1999_09_01,n007,100,A Extremely Wet,#2F5597FF
Tansarga,1999_09_01,n007,100,A Extremely Wet,#2F5597FF
Bottou,1999_09_01,n007,100,A Extremely Wet,#2F5597FF
Parc W,1999_09_01,n007,95.8333333333333,A Extremely Wet,#2F5597FF
Tamou,1999_09_01,n007,91.9191919191919,A Extremely Wet,#2F5597FF
Kirtachi,1999_09_01,n007,59.4594594594595,A Extremely Wet,#2F5597FF
Falmey,1999_09_01,n007,30,A Extremely Wet,#2F5597FF
Karimama,1999_09_01,n007,93.3673469387755,A Extremely Wet,#2F5597FF
Kouandé,1999_10_01,n007,0.934579439252336,A Extremely Wet,#2F5597FF
Péhunco,1999_10_01,n007,40,A Extremely Wet,#2F5597FF
Kérou,1999_10_01,n007,22.0472440944882,A Extremely Wet,#2F5597FF
Banikoara,1999_10_01,n007,6.84931506849315,A Extremely Wet,#2F5597FF
Diapaga,1999_10_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,1999_10_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,1999_10_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,1999_10_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,1999_10_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,1999_10_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,1999_10_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,1999_10_01,n007,1.53061224489796,A Extremely Wet,#2F5597FF
Kouandé,1999_11_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,1999_11_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,1999_11_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,1999_11_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,1999_11_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,1999_11_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,1999_11_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,1999_11_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,1999_11_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,1999_11_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,1999_11_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,1999_11_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,1999_12_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,1999_12_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,1999_12_01,n007,2.36220472440945,A Extremely Wet,#2F5597FF
Banikoara,1999_12_01,n007,2.73972602739726,A Extremely Wet,#2F5597FF
Diapaga,1999_12_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,1999_12_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,1999_12_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,1999_12_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,1999_12_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,1999_12_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,1999_12_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,1999_12_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2000_01_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2000_01_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2000_01_01,n007,22.8346456692913,A Extremely Wet,#2F5597FF
Banikoara,2000_01_01,n007,59.5890410958904,A Extremely Wet,#2F5597FF
Diapaga,2000_01_01,n007,14.1791044776119,A Extremely Wet,#2F5597FF
Tansarga,2000_01_01,n007,11.7647058823529,A Extremely Wet,#2F5597FF
Bottou,2000_01_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2000_01_01,n007,4.16666666666667,A Extremely Wet,#2F5597FF
Tamou,2000_01_01,n007,1.01010101010101,A Extremely Wet,#2F5597FF
Kirtachi,2000_01_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2000_01_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2000_01_01,n007,24.7422680412371,A Extremely Wet,#2F5597FF
Kouandé,2000_02_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2000_02_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2000_02_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2000_02_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2000_02_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2000_02_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2000_02_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2000_02_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2000_02_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2000_02_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2000_02_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2000_02_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2000_03_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2000_03_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2000_03_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2000_03_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2000_03_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2000_03_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2000_03_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2000_03_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2000_03_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2000_03_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2000_03_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2000_03_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2000_04_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2000_04_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2000_04_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2000_04_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2000_04_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2000_04_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2000_04_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2000_04_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2000_04_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2000_04_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2000_04_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2000_04_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2000_05_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2000_05_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2000_05_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2000_05_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2000_05_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2000_05_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2000_05_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2000_05_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2000_05_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2000_05_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2000_05_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2000_05_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2000_06_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2000_06_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2000_06_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2000_06_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2000_06_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2000_06_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2000_06_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2000_06_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2000_06_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2000_06_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2000_06_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2000_06_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2000_07_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2000_07_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2000_07_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2000_07_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2000_07_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2000_07_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2000_07_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2000_07_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2000_07_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2000_07_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2000_07_01,n007,12.5,A Extremely Wet,#2F5597FF
Karimama,2000_07_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2000_08_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2000_08_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2000_08_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2000_08_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2000_08_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2000_08_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2000_08_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2000_08_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2000_08_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2000_08_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2000_08_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2000_08_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2000_09_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2000_09_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2000_09_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2000_09_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2000_09_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2000_09_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2000_09_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2000_09_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2000_09_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2000_09_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2000_09_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2000_09_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2000_10_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2000_10_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2000_10_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2000_10_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2000_10_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2000_10_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2000_10_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2000_10_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2000_10_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2000_10_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2000_10_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2000_10_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2000_11_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2000_11_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2000_11_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2000_11_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2000_11_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2000_11_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2000_11_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2000_11_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2000_11_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2000_11_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2000_11_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2000_11_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2000_12_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2000_12_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2000_12_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2000_12_01,n007,0.684931506849315,A Extremely Wet,#2F5597FF
Diapaga,2000_12_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2000_12_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2000_12_01,n007,9.83606557377049,A Extremely Wet,#2F5597FF
Parc W,2000_12_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2000_12_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2000_12_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2000_12_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2000_12_01,n007,2.55102040816327,A Extremely Wet,#2F5597FF
Kouandé,2001_01_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2001_01_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2001_01_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2001_01_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2001_01_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2001_01_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2001_01_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2001_01_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2001_01_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2001_01_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2001_01_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2001_01_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2001_02_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2001_02_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2001_02_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2001_02_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2001_02_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2001_02_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2001_02_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2001_02_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2001_02_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2001_02_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2001_02_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2001_02_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2001_03_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2001_03_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2001_03_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2001_03_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2001_03_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2001_03_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2001_03_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2001_03_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2001_03_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2001_03_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2001_03_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2001_03_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2001_04_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2001_04_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2001_04_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2001_04_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2001_04_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2001_04_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2001_04_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2001_04_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2001_04_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2001_04_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2001_04_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2001_04_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2001_05_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2001_05_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2001_05_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2001_05_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2001_05_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2001_05_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2001_05_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2001_05_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2001_05_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2001_05_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2001_05_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2001_05_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2001_06_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2001_06_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2001_06_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2001_06_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2001_06_01,n007,3.73134328358209,A Extremely Wet,#2F5597FF
Tansarga,2001_06_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2001_06_01,n007,32.7868852459016,A Extremely Wet,#2F5597FF
Parc W,2001_06_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2001_06_01,n007,1.01010101010101,A Extremely Wet,#2F5597FF
Kirtachi,2001_06_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2001_06_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2001_06_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2001_07_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2001_07_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2001_07_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2001_07_01,n007,2.73972602739726,A Extremely Wet,#2F5597FF
Diapaga,2001_07_01,n007,7.46268656716418,A Extremely Wet,#2F5597FF
Tansarga,2001_07_01,n007,23.5294117647059,A Extremely Wet,#2F5597FF
Bottou,2001_07_01,n007,73.7704918032787,A Extremely Wet,#2F5597FF
Parc W,2001_07_01,n007,61.1111111111111,A Extremely Wet,#2F5597FF
Tamou,2001_07_01,n007,76.7676767676768,A Extremely Wet,#2F5597FF
Kirtachi,2001_07_01,n007,62.1621621621622,A Extremely Wet,#2F5597FF
Falmey,2001_07_01,n007,95,A Extremely Wet,#2F5597FF
Karimama,2001_07_01,n007,70.4081632653061,A Extremely Wet,#2F5597FF
Kouandé,2001_08_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2001_08_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2001_08_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2001_08_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2001_08_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2001_08_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2001_08_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2001_08_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2001_08_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2001_08_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2001_08_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2001_08_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2001_09_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2001_09_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2001_09_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2001_09_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2001_09_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2001_09_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2001_09_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2001_09_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2001_09_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2001_09_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2001_09_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2001_09_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2001_10_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2001_10_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2001_10_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2001_10_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2001_10_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2001_10_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2001_10_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2001_10_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2001_10_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2001_10_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2001_10_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2001_10_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2001_11_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2001_11_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2001_11_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2001_11_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2001_11_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2001_11_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2001_11_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2001_11_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2001_11_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2001_11_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2001_11_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2001_11_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2001_12_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2001_12_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2001_12_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2001_12_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2001_12_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2001_12_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2001_12_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2001_12_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2001_12_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2001_12_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2001_12_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2001_12_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2002_01_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2002_01_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2002_01_01,n007,1.5748031496063,A Extremely Wet,#2F5597FF
