name,spi_cat,time,value,month
Banikoara,007 G Extremey Dry,1992-01-01,0,gen
Banikoara,006 F Severely Dry,1992-01-01,0,gen
Banikoara,005 E Moderately Dry,1992-01-01,0,gen
Banikoara,004 D Normal,1992-01-01,61.6438356164384,gen
Banikoara,003 C Moderately Wet,1992-01-01,34.9315068493151,gen
Banikoara,002 B Severely Wet,1992-01-01,3.42465753424658,gen
Banikoara,001 A Extremely Wet,1992-01-01,0,gen
Banikoara,007 G Extremey Dry,1992-02-01,45.2054794520548,feb
Banikoara,006 F Severely Dry,1992-02-01,5.47945205479452,feb
Banikoara,005 E Moderately Dry,1992-02-01,12.3287671232877,feb
Banikoara,004 D Normal,1992-02-01,35.6164383561644,feb
Banikoara,003 C Moderately Wet,1992-02-01,1.36986301369863,feb
Banikoara,002 B Severely Wet,1992-02-01,0,feb
Banikoara,001 A Extremely Wet,1992-02-01,0,feb
Banikoara,007 G Extremey Dry,1992-03-01,0,mar
Banikoara,006 F Severely Dry,1992-03-01,2.73972602739726,mar
Banikoara,005 E Moderately Dry,1992-03-01,17.8082191780822,mar
Banikoara,004 D Normal,1992-03-01,79.4520547945205,mar
Banikoara,003 C Moderately Wet,1992-03-01,0,mar
Banikoara,002 B Severely Wet,1992-03-01,0,mar
Banikoara,001 A Extremely Wet,1992-03-01,0,mar
Banikoara,007 G Extremey Dry,1992-04-01,0,apr
Banikoara,006 F Severely Dry,1992-04-01,0,apr
Banikoara,005 E Moderately Dry,1992-04-01,0,apr
Banikoara,004 D Normal,1992-04-01,89.7260273972603,apr
Banikoara,003 C Moderately Wet,1992-04-01,10.2739726027397,apr
Banikoara,002 B Severely Wet,1992-04-01,0,apr
Banikoara,001 A Extremely Wet,1992-04-01,0,apr
Banikoara,007 G Extremey Dry,1992-05-01,0,mag
Banikoara,006 F Severely Dry,1992-05-01,0,mag
Banikoara,005 E Moderately Dry,1992-05-01,0,mag
Banikoara,004 D Normal,1992-05-01,6.84931506849315,mag
Banikoara,003 C Moderately Wet,1992-05-01,39.7260273972603,mag
Banikoara,002 B Severely Wet,1992-05-01,41.7808219178082,mag
Banikoara,001 A Extremely Wet,1992-05-01,11.6438356164384,mag
Banikoara,007 G Extremey Dry,1992-06-01,0,giu
Banikoara,006 F Severely Dry,1992-06-01,0,giu
Banikoara,005 E Moderately Dry,1992-06-01,0,giu
Banikoara,004 D Normal,1992-06-01,43.1506849315069,giu
Banikoara,003 C Moderately Wet,1992-06-01,13.013698630137,giu
Banikoara,002 B Severely Wet,1992-06-01,13.6986301369863,giu
Banikoara,001 A Extremely Wet,1992-06-01,30.1369863013699,giu
Banikoara,007 G Extremey Dry,1992-07-01,0,lug
Banikoara,006 F Severely Dry,1992-07-01,0,lug
Banikoara,005 E Moderately Dry,1992-07-01,0,lug
Banikoara,004 D Normal,1992-07-01,30.1369863013699,lug
Banikoara,003 C Moderately Wet,1992-07-01,31.5068493150685,lug
Banikoara,002 B Severely Wet,1992-07-01,34.9315068493151,lug
Banikoara,001 A Extremely Wet,1992-07-01,3.42465753424658,lug
Banikoara,007 G Extremey Dry,1992-08-01,0,ago
Banikoara,006 F Severely Dry,1992-08-01,0,ago
Banikoara,005 E Moderately Dry,1992-08-01,0,ago
Banikoara,004 D Normal,1992-08-01,100,ago
Banikoara,003 C Moderately Wet,1992-08-01,0,ago
Banikoara,002 B Severely Wet,1992-08-01,0,ago
Banikoara,001 A Extremely Wet,1992-08-01,0,ago
Banikoara,007 G Extremey Dry,1992-09-01,0,set
Banikoara,006 F Severely Dry,1992-09-01,4.79452054794521,set
Banikoara,005 E Moderately Dry,1992-09-01,39.041095890411,set
Banikoara,004 D Normal,1992-09-01,56.1643835616438,set
Banikoara,003 C Moderately Wet,1992-09-01,0,set
Banikoara,002 B Severely Wet,1992-09-01,0,set
Banikoara,001 A Extremely Wet,1992-09-01,0,set
Banikoara,007 G Extremey Dry,1992-10-01,21.9178082191781,ott
Banikoara,006 F Severely Dry,1992-10-01,34.2465753424658,ott
Banikoara,005 E Moderately Dry,1992-10-01,26.7123287671233,ott
Banikoara,004 D Normal,1992-10-01,17.1232876712329,ott
Banikoara,003 C Moderately Wet,1992-10-01,0,ott
Banikoara,002 B Severely Wet,1992-10-01,0,ott
Banikoara,001 A Extremely Wet,1992-10-01,0,ott
Banikoara,007 G Extremey Dry,1992-11-01,80.8219178082192,nov
Banikoara,006 F Severely Dry,1992-11-01,15.0684931506849,nov
Banikoara,005 E Moderately Dry,1992-11-01,4.10958904109589,nov
Banikoara,004 D Normal,1992-11-01,0,nov
Banikoara,003 C Moderately Wet,1992-11-01,0,nov
Banikoara,002 B Severely Wet,1992-11-01,0,nov
Banikoara,001 A Extremely Wet,1992-11-01,0,nov
Banikoara,007 G Extremey Dry,1992-12-01,0,dic
Banikoara,006 F Severely Dry,1992-12-01,0,dic
Banikoara,005 E Moderately Dry,1992-12-01,4.10958904109589,dic
Banikoara,004 D Normal,1992-12-01,95.8904109589041,dic
Banikoara,003 C Moderately Wet,1992-12-01,0,dic
Banikoara,002 B Severely Wet,1992-12-01,0,dic
Banikoara,001 A Extremely Wet,1992-12-01,0,dic
Banikoara,007 G Extremey Dry,1993-01-01,0,gen
Banikoara,006 F Severely Dry,1993-01-01,0,gen
Banikoara,005 E Moderately Dry,1993-01-01,0,gen
Banikoara,004 D Normal,1993-01-01,0,gen
Banikoara,003 C Moderately Wet,1993-01-01,0,gen
Banikoara,002 B Severely Wet,1993-01-01,0,gen
Banikoara,001 A Extremely Wet,1993-01-01,100,gen
Banikoara,007 G Extremey Dry,1993-02-01,0,feb
Banikoara,006 F Severely Dry,1993-02-01,2.05479452054794,feb
Banikoara,005 E Moderately Dry,1993-02-01,5.47945205479452,feb
Banikoara,004 D Normal,1993-02-01,67.8082191780822,feb
Banikoara,003 C Moderately Wet,1993-02-01,23.972602739726,feb
Banikoara,002 B Severely Wet,1993-02-01,0.684931506849315,feb
Banikoara,001 A Extremely Wet,1993-02-01,0,feb
Banikoara,007 G Extremey Dry,1993-03-01,0,mar
Banikoara,006 F Severely Dry,1993-03-01,0,mar
Banikoara,005 E Moderately Dry,1993-03-01,0,mar
Banikoara,004 D Normal,1993-03-01,90.4109589041096,mar
Banikoara,003 C Moderately Wet,1993-03-01,9.58904109589041,mar
Banikoara,002 B Severely Wet,1993-03-01,0,mar
Banikoara,001 A Extremely Wet,1993-03-01,0,mar
Banikoara,007 G Extremey Dry,1993-04-01,0,apr
Banikoara,006 F Severely Dry,1993-04-01,8.9041095890411,apr
Banikoara,005 E Moderately Dry,1993-04-01,80.8219178082192,apr
Banikoara,004 D Normal,1993-04-01,10.2739726027397,apr
Banikoara,003 C Moderately Wet,1993-04-01,0,apr
Banikoara,002 B Severely Wet,1993-04-01,0,apr
Banikoara,001 A Extremely Wet,1993-04-01,0,apr
Banikoara,007 G Extremey Dry,1993-05-01,0,mag
Banikoara,006 F Severely Dry,1993-05-01,14.3835616438356,mag
Banikoara,005 E Moderately Dry,1993-05-01,68.4931506849315,mag
Banikoara,004 D Normal,1993-05-01,17.1232876712329,mag
Banikoara,003 C Moderately Wet,1993-05-01,0,mag
Banikoara,002 B Severely Wet,1993-05-01,0,mag
Banikoara,001 A Extremely Wet,1993-05-01,0,mag
Banikoara,007 G Extremey Dry,1993-06-01,0,giu
Banikoara,006 F Severely Dry,1993-06-01,10.958904109589,giu
Banikoara,005 E Moderately Dry,1993-06-01,34.2465753424658,giu
Banikoara,004 D Normal,1993-06-01,54.7945205479452,giu
Banikoara,003 C Moderately Wet,1993-06-01,0,giu
Banikoara,002 B Severely Wet,1993-06-01,0,giu
Banikoara,001 A Extremely Wet,1993-06-01,0,giu
Banikoara,007 G Extremey Dry,1993-07-01,0.684931506849315,lug
Banikoara,006 F Severely Dry,1993-07-01,0.684931506849315,lug
Banikoara,005 E Moderately Dry,1993-07-01,8.9041095890411,lug
Banikoara,004 D Normal,1993-07-01,89.7260273972603,lug
Banikoara,003 C Moderately Wet,1993-07-01,0,lug
Banikoara,002 B Severely Wet,1993-07-01,0,lug
Banikoara,001 A Extremely Wet,1993-07-01,0,lug
Banikoara,007 G Extremey Dry,1993-08-01,0,ago
Banikoara,006 F Severely Dry,1993-08-01,0,ago
Banikoara,005 E Moderately Dry,1993-08-01,0,ago
Banikoara,004 D Normal,1993-08-01,100,ago
Banikoara,003 C Moderately Wet,1993-08-01,0,ago
Banikoara,002 B Severely Wet,1993-08-01,0,ago
Banikoara,001 A Extremely Wet,1993-08-01,0,ago
Banikoara,007 G Extremey Dry,1993-09-01,0,set
Banikoara,006 F Severely Dry,1993-09-01,0,set
Banikoara,005 E Moderately Dry,1993-09-01,1.36986301369863,set
Banikoara,004 D Normal,1993-09-01,98.6301369863014,set
Banikoara,003 C Moderately Wet,1993-09-01,0,set
Banikoara,002 B Severely Wet,1993-09-01,0,set
Banikoara,001 A Extremely Wet,1993-09-01,0,set
Banikoara,007 G Extremey Dry,1993-10-01,0,ott
Banikoara,006 F Severely Dry,1993-10-01,0,ott
Banikoara,005 E Moderately Dry,1993-10-01,13.013698630137,ott
Banikoara,004 D Normal,1993-10-01,86.986301369863,ott
Banikoara,003 C Moderately Wet,1993-10-01,0,ott
Banikoara,002 B Severely Wet,1993-10-01,0,ott
Banikoara,001 A Extremely Wet,1993-10-01,0,ott
Banikoara,007 G Extremey Dry,1993-11-01,0,nov
Banikoara,006 F Severely Dry,1993-11-01,4.10958904109589,nov
Banikoara,005 E Moderately Dry,1993-11-01,32.8767123287671,nov
Banikoara,004 D Normal,1993-11-01,63.013698630137,nov
Banikoara,003 C Moderately Wet,1993-11-01,0,nov
Banikoara,002 B Severely Wet,1993-11-01,0,nov
Banikoara,001 A Extremely Wet,1993-11-01,0,nov
Banikoara,007 G Extremey Dry,1993-12-01,3.42465753424658,dic
Banikoara,006 F Severely Dry,1993-12-01,15.7534246575342,dic
Banikoara,005 E Moderately Dry,1993-12-01,56.1643835616438,dic
Banikoara,004 D Normal,1993-12-01,24.6575342465753,dic
Banikoara,003 C Moderately Wet,1993-12-01,0,dic
Banikoara,002 B Severely Wet,1993-12-01,0,dic
Banikoara,001 A Extremely Wet,1993-12-01,0,dic
Banikoara,007 G Extremey Dry,1994-01-01,47.945205479452,gen
Banikoara,006 F Severely Dry,1994-01-01,4.79452054794521,gen
Banikoara,005 E Moderately Dry,1994-01-01,13.6986301369863,gen
Banikoara,004 D Normal,1994-01-01,33.5616438356164,gen
Banikoara,003 C Moderately Wet,1994-01-01,0,gen
Banikoara,002 B Severely Wet,1994-01-01,0,gen
Banikoara,001 A Extremely Wet,1994-01-01,0,gen
Banikoara,007 G Extremey Dry,1994-02-01,0,feb
Banikoara,006 F Severely Dry,1994-02-01,2.05479452054794,feb
Banikoara,005 E Moderately Dry,1994-02-01,15.0684931506849,feb
Banikoara,004 D Normal,1994-02-01,82.8767123287671,feb
Banikoara,003 C Moderately Wet,1994-02-01,0,feb
Banikoara,002 B Severely Wet,1994-02-01,0,feb
Banikoara,001 A Extremely Wet,1994-02-01,0,feb
Banikoara,007 G Extremey Dry,1994-03-01,0,mar
Banikoara,006 F Severely Dry,1994-03-01,0,mar
Banikoara,005 E Moderately Dry,1994-03-01,0,mar
Banikoara,004 D Normal,1994-03-01,90.4109589041096,mar
Banikoara,003 C Moderately Wet,1994-03-01,9.58904109589041,mar
Banikoara,002 B Severely Wet,1994-03-01,0,mar
Banikoara,001 A Extremely Wet,1994-03-01,0,mar
Banikoara,007 G Extremey Dry,1994-04-01,0,apr
Banikoara,006 F Severely Dry,1994-04-01,0,apr
Banikoara,005 E Moderately Dry,1994-04-01,0,apr
Banikoara,004 D Normal,1994-04-01,99.3150684931507,apr
Banikoara,003 C Moderately Wet,1994-04-01,0.684931506849315,apr
Banikoara,002 B Severely Wet,1994-04-01,0,apr
Banikoara,001 A Extremely Wet,1994-04-01,0,apr
Banikoara,007 G Extremey Dry,1994-05-01,0,mag
Banikoara,006 F Severely Dry,1994-05-01,0,mag
Banikoara,005 E Moderately Dry,1994-05-01,0,mag
Banikoara,004 D Normal,1994-05-01,98.6301369863014,mag
Banikoara,003 C Moderately Wet,1994-05-01,1.36986301369863,mag
Banikoara,002 B Severely Wet,1994-05-01,0,mag
Banikoara,001 A Extremely Wet,1994-05-01,0,mag
Banikoara,007 G Extremey Dry,1994-06-01,0,giu
Banikoara,006 F Severely Dry,1994-06-01,0,giu
Banikoara,005 E Moderately Dry,1994-06-01,0,giu
Banikoara,004 D Normal,1994-06-01,53.4246575342466,giu
Banikoara,003 C Moderately Wet,1994-06-01,39.7260273972603,giu
Banikoara,002 B Severely Wet,1994-06-01,5.47945205479452,giu
Banikoara,001 A Extremely Wet,1994-06-01,1.36986301369863,giu
Banikoara,007 G Extremey Dry,1994-07-01,0,lug
Banikoara,006 F Severely Dry,1994-07-01,0,lug
Banikoara,005 E Moderately Dry,1994-07-01,0,lug
Banikoara,004 D Normal,1994-07-01,12.3287671232877,lug
Banikoara,003 C Moderately Wet,1994-07-01,15.7534246575342,lug
Banikoara,002 B Severely Wet,1994-07-01,41.7808219178082,lug
Banikoara,001 A Extremely Wet,1994-07-01,30.1369863013699,lug
Banikoara,007 G Extremey Dry,1994-08-01,0,ago
Banikoara,006 F Severely Dry,1994-08-01,0,ago
Banikoara,005 E Moderately Dry,1994-08-01,0,ago
Banikoara,004 D Normal,1994-08-01,2.05479452054794,ago
Banikoara,003 C Moderately Wet,1994-08-01,4.79452054794521,ago
Banikoara,002 B Severely Wet,1994-08-01,4.10958904109589,ago
Banikoara,001 A Extremely Wet,1994-08-01,89.041095890411,ago
Banikoara,007 G Extremey Dry,1994-09-01,0,set
Banikoara,006 F Severely Dry,1994-09-01,0,set
Banikoara,005 E Moderately Dry,1994-09-01,0,set
Banikoara,004 D Normal,1994-09-01,1.36986301369863,set
Banikoara,003 C Moderately Wet,1994-09-01,2.05479452054794,set
Banikoara,002 B Severely Wet,1994-09-01,21.2328767123288,set
Banikoara,001 A Extremely Wet,1994-09-01,75.3424657534247,set
Banikoara,007 G Extremey Dry,1994-10-01,0,ott
Banikoara,006 F Severely Dry,1994-10-01,0,ott
Banikoara,005 E Moderately Dry,1994-10-01,0,ott
Banikoara,004 D Normal,1994-10-01,0,ott
Banikoara,003 C Moderately Wet,1994-10-01,0.684931506849315,ott
Banikoara,002 B Severely Wet,1994-10-01,5.47945205479452,ott
Banikoara,001 A Extremely Wet,1994-10-01,93.8356164383562,ott
Banikoara,007 G Extremey Dry,1994-11-01,0,nov
Banikoara,006 F Severely Dry,1994-11-01,0,nov
Banikoara,005 E Moderately Dry,1994-11-01,0,nov
Banikoara,004 D Normal,1994-11-01,0,nov
Banikoara,003 C Moderately Wet,1994-11-01,15.7534246575342,nov
Banikoara,002 B Severely Wet,1994-11-01,16.4383561643836,nov
Banikoara,001 A Extremely Wet,1994-11-01,67.8082191780822,nov
Banikoara,007 G Extremey Dry,1994-12-01,0,dic
Banikoara,006 F Severely Dry,1994-12-01,0,dic
Banikoara,005 E Moderately Dry,1994-12-01,0,dic
Banikoara,004 D Normal,1994-12-01,0,dic
Banikoara,003 C Moderately Wet,1994-12-01,3.42465753424658,dic
Banikoara,002 B Severely Wet,1994-12-01,10.2739726027397,dic
Banikoara,001 A Extremely Wet,1994-12-01,86.3013698630137,dic
Banikoara,007 G Extremey Dry,1995-01-01,0,gen
Banikoara,006 F Severely Dry,1995-01-01,0,gen
Banikoara,005 E Moderately Dry,1995-01-01,0,gen
Banikoara,004 D Normal,1995-01-01,74.6575342465753,gen
Banikoara,003 C Moderately Wet,1995-01-01,22.6027397260274,gen
Banikoara,002 B Severely Wet,1995-01-01,2.73972602739726,gen
Banikoara,001 A Extremely Wet,1995-01-01,0,gen
Banikoara,007 G Extremey Dry,1995-02-01,0,feb
Banikoara,006 F Severely Dry,1995-02-01,0,feb
Banikoara,005 E Moderately Dry,1995-02-01,20.5479452054795,feb
Banikoara,004 D Normal,1995-02-01,78.7671232876712,feb
Banikoara,003 C Moderately Wet,1995-02-01,0.684931506849315,feb
Banikoara,002 B Severely Wet,1995-02-01,0,feb
Banikoara,001 A Extremely Wet,1995-02-01,0,feb
Banikoara,007 G Extremey Dry,1995-03-01,0,mar
Banikoara,006 F Severely Dry,1995-03-01,0,mar
Banikoara,005 E Moderately Dry,1995-03-01,0,mar
Banikoara,004 D Normal,1995-03-01,100,mar
Banikoara,003 C Moderately Wet,1995-03-01,0,mar
Banikoara,002 B Severely Wet,1995-03-01,0,mar
Banikoara,001 A Extremely Wet,1995-03-01,0,mar
Banikoara,007 G Extremey Dry,1995-04-01,0,apr
Banikoara,006 F Severely Dry,1995-04-01,0,apr
Banikoara,005 E Moderately Dry,1995-04-01,0,apr
Banikoara,004 D Normal,1995-04-01,26.7123287671233,apr
Banikoara,003 C Moderately Wet,1995-04-01,42.4657534246575,apr
Banikoara,002 B Severely Wet,1995-04-01,30.8219178082192,apr
Banikoara,001 A Extremely Wet,1995-04-01,0,apr
Banikoara,007 G Extremey Dry,1995-05-01,0,mag
Banikoara,006 F Severely Dry,1995-05-01,0,mag
Banikoara,005 E Moderately Dry,1995-05-01,0.684931506849315,mag
Banikoara,004 D Normal,1995-05-01,99.3150684931507,mag
Banikoara,003 C Moderately Wet,1995-05-01,0,mag
Banikoara,002 B Severely Wet,1995-05-01,0,mag
Banikoara,001 A Extremely Wet,1995-05-01,0,mag
Banikoara,007 G Extremey Dry,1995-06-01,5.47945205479452,giu
Banikoara,006 F Severely Dry,1995-06-01,43.1506849315069,giu
Banikoara,005 E Moderately Dry,1995-06-01,47.2602739726027,giu
Banikoara,004 D Normal,1995-06-01,4.10958904109589,giu
Banikoara,003 C Moderately Wet,1995-06-01,0,giu
Banikoara,002 B Severely Wet,1995-06-01,0,giu
Banikoara,001 A Extremely Wet,1995-06-01,0,giu
Banikoara,007 G Extremey Dry,1995-07-01,100,lug
Banikoara,006 F Severely Dry,1995-07-01,0,lug
Banikoara,005 E Moderately Dry,1995-07-01,0,lug
Banikoara,004 D Normal,1995-07-01,0,lug
Banikoara,003 C Moderately Wet,1995-07-01,0,lug
Banikoara,002 B Severely Wet,1995-07-01,0,lug
Banikoara,001 A Extremely Wet,1995-07-01,0,lug
Banikoara,007 G Extremey Dry,1995-08-01,0,ago
Banikoara,006 F Severely Dry,1995-08-01,0,ago
Banikoara,005 E Moderately Dry,1995-08-01,0.684931506849315,ago
Banikoara,004 D Normal,1995-08-01,99.3150684931507,ago
Banikoara,003 C Moderately Wet,1995-08-01,0,ago
Banikoara,002 B Severely Wet,1995-08-01,0,ago
Banikoara,001 A Extremely Wet,1995-08-01,0,ago
Banikoara,007 G Extremey Dry,1995-09-01,0,set
Banikoara,006 F Severely Dry,1995-09-01,0,set
Banikoara,005 E Moderately Dry,1995-09-01,0,set
Banikoara,004 D Normal,1995-09-01,100,set
Banikoara,003 C Moderately Wet,1995-09-01,0,set
Banikoara,002 B Severely Wet,1995-09-01,0,set
Banikoara,001 A Extremely Wet,1995-09-01,0,set
Banikoara,007 G Extremey Dry,1995-10-01,0,ott
Banikoara,006 F Severely Dry,1995-10-01,0,ott
Banikoara,005 E Moderately Dry,1995-10-01,0,ott
Banikoara,004 D Normal,1995-10-01,86.3013698630137,ott
Banikoara,003 C Moderately Wet,1995-10-01,13.6986301369863,ott
Banikoara,002 B Severely Wet,1995-10-01,0,ott
Banikoara,001 A Extremely Wet,1995-10-01,0,ott
Banikoara,007 G Extremey Dry,1995-11-01,0,nov
Banikoara,006 F Severely Dry,1995-11-01,2.05479452054794,nov
Banikoara,005 E Moderately Dry,1995-11-01,13.6986301369863,nov
Banikoara,004 D Normal,1995-11-01,84.2465753424658,nov
Banikoara,003 C Moderately Wet,1995-11-01,0,nov
Banikoara,002 B Severely Wet,1995-11-01,0,nov
Banikoara,001 A Extremely Wet,1995-11-01,0,nov
Banikoara,007 G Extremey Dry,1995-12-01,0,dic
Banikoara,006 F Severely Dry,1995-12-01,0,dic
Banikoara,005 E Moderately Dry,1995-12-01,0,dic
Banikoara,004 D Normal,1995-12-01,100,dic
Banikoara,003 C Moderately Wet,1995-12-01,0,dic
Banikoara,002 B Severely Wet,1995-12-01,0,dic
Banikoara,001 A Extremely Wet,1995-12-01,0,dic
Banikoara,007 G Extremey Dry,1996-01-01,6.84931506849315,gen
Banikoara,006 F Severely Dry,1996-01-01,0,gen
Banikoara,005 E Moderately Dry,1996-01-01,0.684931506849315,gen
Banikoara,004 D Normal,1996-01-01,39.7260273972603,gen
Banikoara,003 C Moderately Wet,1996-01-01,30.8219178082192,gen
Banikoara,002 B Severely Wet,1996-01-01,16.4383561643836,gen
Banikoara,001 A Extremely Wet,1996-01-01,5.47945205479452,gen
Banikoara,007 G Extremey Dry,1996-02-01,1.36986301369863,feb
Banikoara,006 F Severely Dry,1996-02-01,2.05479452054794,feb
Banikoara,005 E Moderately Dry,1996-02-01,30.8219178082192,feb
Banikoara,004 D Normal,1996-02-01,52.0547945205479,feb
Banikoara,003 C Moderately Wet,1996-02-01,9.58904109589041,feb
Banikoara,002 B Severely Wet,1996-02-01,2.73972602739726,feb
Banikoara,001 A Extremely Wet,1996-02-01,1.36986301369863,feb
Banikoara,007 G Extremey Dry,1996-03-01,0.684931506849315,mar
Banikoara,006 F Severely Dry,1996-03-01,0.684931506849315,mar
Banikoara,005 E Moderately Dry,1996-03-01,14.3835616438356,mar
Banikoara,004 D Normal,1996-03-01,84.2465753424658,mar
Banikoara,003 C Moderately Wet,1996-03-01,0,mar
Banikoara,002 B Severely Wet,1996-03-01,0,mar
Banikoara,001 A Extremely Wet,1996-03-01,0,mar
Banikoara,007 G Extremey Dry,1996-04-01,0,apr
Banikoara,006 F Severely Dry,1996-04-01,0,apr
Banikoara,005 E Moderately Dry,1996-04-01,26.027397260274,apr
Banikoara,004 D Normal,1996-04-01,73.972602739726,apr
Banikoara,003 C Moderately Wet,1996-04-01,0,apr
Banikoara,002 B Severely Wet,1996-04-01,0,apr
Banikoara,001 A Extremely Wet,1996-04-01,0,apr
Banikoara,007 G Extremey Dry,1996-05-01,0,mag
Banikoara,006 F Severely Dry,1996-05-01,0,mag
Banikoara,005 E Moderately Dry,1996-05-01,0,mag
Banikoara,004 D Normal,1996-05-01,91.0958904109589,mag
Banikoara,003 C Moderately Wet,1996-05-01,8.9041095890411,mag
Banikoara,002 B Severely Wet,1996-05-01,0,mag
Banikoara,001 A Extremely Wet,1996-05-01,0,mag
Banikoara,007 G Extremey Dry,1996-06-01,0,giu
Banikoara,006 F Severely Dry,1996-06-01,0,giu
Banikoara,005 E Moderately Dry,1996-06-01,0,giu
Banikoara,004 D Normal,1996-06-01,30.8219178082192,giu
Banikoara,003 C Moderately Wet,1996-06-01,44.5205479452055,giu
Banikoara,002 B Severely Wet,1996-06-01,21.9178082191781,giu
Banikoara,001 A Extremely Wet,1996-06-01,2.73972602739726,giu
Banikoara,007 G Extremey Dry,1996-07-01,0,lug
Banikoara,006 F Severely Dry,1996-07-01,2.73972602739726,lug
Banikoara,005 E Moderately Dry,1996-07-01,7.53424657534247,lug
Banikoara,004 D Normal,1996-07-01,89.7260273972603,lug
Banikoara,003 C Moderately Wet,1996-07-01,0,lug
Banikoara,002 B Severely Wet,1996-07-01,0,lug
Banikoara,001 A Extremely Wet,1996-07-01,0,lug
Banikoara,007 G Extremey Dry,1996-08-01,0,ago
Banikoara,006 F Severely Dry,1996-08-01,0,ago
Banikoara,005 E Moderately Dry,1996-08-01,0,ago
Banikoara,004 D Normal,1996-08-01,97.2602739726027,ago
Banikoara,003 C Moderately Wet,1996-08-01,2.73972602739726,ago
Banikoara,002 B Severely Wet,1996-08-01,0,ago
Banikoara,001 A Extremely Wet,1996-08-01,0,ago
Banikoara,007 G Extremey Dry,1996-09-01,0,set
Banikoara,006 F Severely Dry,1996-09-01,0,set
Banikoara,005 E Moderately Dry,1996-09-01,0,set
Banikoara,004 D Normal,1996-09-01,100,set
Banikoara,003 C Moderately Wet,1996-09-01,0,set
Banikoara,002 B Severely Wet,1996-09-01,0,set
Banikoara,001 A Extremely Wet,1996-09-01,0,set
Banikoara,007 G Extremey Dry,1996-10-01,0,ott
Banikoara,006 F Severely Dry,1996-10-01,0,ott
Banikoara,005 E Moderately Dry,1996-10-01,0,ott
Banikoara,004 D Normal,1996-10-01,94.5205479452055,ott
Banikoara,003 C Moderately Wet,1996-10-01,5.47945205479452,ott
Banikoara,002 B Severely Wet,1996-10-01,0,ott
Banikoara,001 A Extremely Wet,1996-10-01,0,ott
Banikoara,007 G Extremey Dry,1996-11-01,0,nov
Banikoara,006 F Severely Dry,1996-11-01,0,nov
Banikoara,005 E Moderately Dry,1996-11-01,0,nov
Banikoara,004 D Normal,1996-11-01,100,nov
Banikoara,003 C Moderately Wet,1996-11-01,0,nov
Banikoara,002 B Severely Wet,1996-11-01,0,nov
Banikoara,001 A Extremely Wet,1996-11-01,0,nov
Banikoara,007 G Extremey Dry,1996-12-01,0,dic
Banikoara,006 F Severely Dry,1996-12-01,0,dic
Banikoara,005 E Moderately Dry,1996-12-01,0,dic
Banikoara,004 D Normal,1996-12-01,100,dic
Banikoara,003 C Moderately Wet,1996-12-01,0,dic
Banikoara,002 B Severely Wet,1996-12-01,0,dic
Banikoara,001 A Extremely Wet,1996-12-01,0,dic
Banikoara,007 G Extremey Dry,1997-01-01,0,gen
Banikoara,006 F Severely Dry,1997-01-01,0,gen
Banikoara,005 E Moderately Dry,1997-01-01,4.10958904109589,gen
Banikoara,004 D Normal,1997-01-01,95.8904109589041,gen
Banikoara,003 C Moderately Wet,1997-01-01,0,gen
Banikoara,002 B Severely Wet,1997-01-01,0,gen
Banikoara,001 A Extremely Wet,1997-01-01,0,gen
Banikoara,007 G Extremey Dry,1997-02-01,2.05479452054794,feb
Banikoara,006 F Severely Dry,1997-02-01,2.73972602739726,feb
Banikoara,005 E Moderately Dry,1997-02-01,45.8904109589041,feb
Banikoara,004 D Normal,1997-02-01,49.3150684931507,feb
Banikoara,003 C Moderately Wet,1997-02-01,0,feb
Banikoara,002 B Severely Wet,1997-02-01,0,feb
Banikoara,001 A Extremely Wet,1997-02-01,0,feb
Banikoara,007 G Extremey Dry,1997-03-01,0,mar
Banikoara,006 F Severely Dry,1997-03-01,0,mar
Banikoara,005 E Moderately Dry,1997-03-01,0,mar
Banikoara,004 D Normal,1997-03-01,0,mar
Banikoara,003 C Moderately Wet,1997-03-01,0,mar
Banikoara,002 B Severely Wet,1997-03-01,0,mar
Banikoara,001 A Extremely Wet,1997-03-01,100,mar
Banikoara,007 G Extremey Dry,1997-04-01,0,apr
Banikoara,006 F Severely Dry,1997-04-01,0,apr
Banikoara,005 E Moderately Dry,1997-04-01,0,apr
Banikoara,004 D Normal,1997-04-01,45.8904109589041,apr
Banikoara,003 C Moderately Wet,1997-04-01,35.6164383561644,apr
Banikoara,002 B Severely Wet,1997-04-01,18.4931506849315,apr
Banikoara,001 A Extremely Wet,1997-04-01,0,apr
Banikoara,007 G Extremey Dry,1997-05-01,0,mag
Banikoara,006 F Severely Dry,1997-05-01,0,mag
Banikoara,005 E Moderately Dry,1997-05-01,0,mag
Banikoara,004 D Normal,1997-05-01,22.6027397260274,mag
Banikoara,003 C Moderately Wet,1997-05-01,67.1232876712329,mag
Banikoara,002 B Severely Wet,1997-05-01,10.2739726027397,mag
Banikoara,001 A Extremely Wet,1997-05-01,0,mag
Banikoara,007 G Extremey Dry,1997-06-01,0,giu
Banikoara,006 F Severely Dry,1997-06-01,0,giu
Banikoara,005 E Moderately Dry,1997-06-01,0,giu
Banikoara,004 D Normal,1997-06-01,33.5616438356164,giu
Banikoara,003 C Moderately Wet,1997-06-01,36.986301369863,giu
Banikoara,002 B Severely Wet,1997-06-01,22.6027397260274,giu
